,ID,age,job,marital,education,default,balance,housing,loan,subscribed
490,9164,38,blue-collar,married,secondary,no,0,no,no,no
491,34429,47,management,single,secondary,no,-246,yes,no,no
492,29532,32,housemaid,married,tertiary,no,357,yes,no,no
493,5314,34,admin.,single,secondary,no,1880,yes,no,no
494,14249,29,technician,married,tertiary,no,138,yes,yes,no
495,31187,37,management,married,tertiary,no,708,yes,no,no
496,37121,39,management,divorced,tertiary,no,36,no,yes,no
497,40401,61,retired,married,secondary,no,13164,no,no,no
498,10858,55,retired,divorced,primary,no,925,no,no,no
499,23401,32,admin.,single,tertiary,no,725,no,no,no
500,29197,48,admin.,single,secondary,no,303,yes,yes,no
501,28314,35,self-employed,married,tertiary,no,1820,yes,yes,no
502,34956,29,technician,single,tertiary,no,183,yes,yes,no
503,19461,50,admin.,married,secondary,no,106,no,yes,no
504,37948,29,management,single,tertiary,no,-11,yes,no,no
505,4513,30,self-employed,single,secondary,no,4011,yes,no,no
506,5262,37,technician,single,secondary,no,6714,yes,no,no
507,26890,35,management,married,tertiary,no,656,yes,yes,no
508,28980,55,housemaid,married,secondary,no,5,no,no,no
509,19926,55,blue-collar,married,primary,no,9997,no,no,no
510,5491,35,management,married,tertiary,no,8,yes,no,no
511,38703,33,blue-collar,single,primary,no,-104,yes,no,no
512,28328,47,management,married,secondary,no,1144,no,yes,no
513,15728,48,management,single,tertiary,no,414,no,no,no
514,28072,47,management,married,unknown,no,1128,no,no,no
515,36514,30,management,married,secondary,no,0,yes,no,no
516,381,38,blue-collar,married,secondary,no,757,yes,no,no
517,7916,55,technician,divorced,tertiary,no,264,yes,no,no
518,26133,37,technician,married,secondary,no,5287,yes,yes,no
519,26386,38,blue-collar,married,primary,no,433,no,no,no
520,6687,41,admin.,divorced,secondary,no,-365,yes,no,no
521,8886,28,unemployed,married,secondary,no,655,yes,no,no
522,32772,39,management,married,secondary,no,315,yes,no,no
523,41627,52,admin.,married,secondary,no,118,no,no,no
524,3126,46,technician,married,secondary,no,1427,yes,no,no
525,20958,34,technician,married,secondary,no,903,yes,no,no
526,38256,39,blue-collar,single,unknown,no,10,yes,no,no
527,34272,25,student,single,secondary,no,41,yes,no,no
528,20102,53,management,married,tertiary,no,618,no,no,no
529,30203,33,management,married,tertiary,no,741,no,no,no
530,25224,48,housemaid,single,secondary,no,1042,no,no,no
531,13168,59,blue-collar,married,primary,no,3540,no,no,no
532,9128,56,management,married,primary,no,7747,no,no,no
533,16605,49,entrepreneur,divorced,secondary,no,10350,no,yes,no
534,9173,38,services,married,secondary,no,2600,no,no,no
535,2713,36,blue-collar,married,secondary,no,722,yes,no,no
536,27262,37,admin.,single,secondary,no,0,no,no,no
537,22650,46,technician,married,secondary,no,520,no,no,no
538,19539,45,blue-collar,married,primary,no,-485,yes,no,no
539,8283,31,technician,single,secondary,no,4040,yes,no,no
540,28373,37,admin.,divorced,tertiary,no,195,yes,no,no
541,13716,54,management,divorced,tertiary,no,0,no,yes,no
542,9369,38,management,married,secondary,no,794,yes,no,no
543,44869,31,management,single,tertiary,no,2590,no,no,no
544,26775,45,blue-collar,married,primary,no,5461,yes,no,yes
545,5088,38,self-employed,married,secondary,no,-165,yes,no,no
546,6525,34,unemployed,single,tertiary,no,906,yes,no,no
547,27971,48,technician,married,secondary,no,547,no,no,no
548,33876,35,admin.,single,tertiary,no,62,no,yes,no
549,40731,35,entrepreneur,married,secondary,no,2971,no,no,no
550,41878,26,management,single,tertiary,no,1177,no,no,no
551,34082,31,admin.,married,secondary,no,35,no,no,yes
552,25000,30,admin.,divorced,secondary,no,83,yes,yes,no
553,14680,31,blue-collar,married,secondary,no,0,no,yes,no
554,5322,25,student,single,secondary,no,1765,yes,no,no
555,43881,35,management,single,tertiary,no,3544,yes,no,yes
556,14953,32,technician,single,secondary,no,-138,no,no,no
557,31456,34,technician,single,tertiary,no,2658,yes,no,no
558,3355,49,blue-collar,married,secondary,no,2219,yes,no,no
559,37181,38,admin.,single,secondary,no,18,no,no,no
560,38008,53,retired,married,secondary,no,6095,yes,yes,no
561,4639,33,management,single,secondary,no,0,no,no,no
562,36386,35,services,single,secondary,no,313,yes,no,no
563,41098,55,entrepreneur,married,tertiary,no,0,no,no,no
564,32195,51,unemployed,married,tertiary,no,1801,no,no,yes
565,23403,39,management,single,tertiary,no,5976,no,no,no
566,14045,38,technician,single,secondary,no,1932,yes,no,no
567,34286,59,management,married,tertiary,no,3421,no,no,no
568,25979,33,admin.,divorced,secondary,no,1762,yes,no,no
569,39466,26,student,single,tertiary,no,5741,no,no,no
570,22346,46,blue-collar,married,primary,no,255,no,no,no
571,17881,28,blue-collar,single,primary,no,1199,yes,no,no
572,37487,35,housemaid,single,secondary,no,-122,yes,yes,no
573,38268,32,technician,single,secondary,no,-234,yes,no,no
574,24716,46,self-employed,married,tertiary,no,0,yes,yes,no
575,31978,41,technician,married,tertiary,no,816,yes,yes,no
576,13189,33,services,single,secondary,no,0,no,no,no
577,35551,39,blue-collar,married,secondary,no,62,yes,no,yes
578,30655,33,management,married,tertiary,no,158,no,no,yes
579,20592,36,technician,single,secondary,yes,12,no,no,yes
580,1998,34,admin.,divorced,primary,no,9569,yes,no,no
581,33562,30,technician,single,secondary,no,3313,yes,no,no
582,29494,34,management,married,tertiary,no,0,yes,no,yes
583,35626,36,services,divorced,primary,no,418,yes,no,no
584,4989,35,blue-collar,married,secondary,no,463,yes,no,no
585,34573,29,entrepreneur,married,secondary,no,178,yes,no,no
586,1791,30,blue-collar,single,primary,no,383,yes,no,no
587,31350,68,retired,single,unknown,no,518,no,no,no
588,44701,34,admin.,married,tertiary,no,1636,yes,yes,no
589,840,36,admin.,divorced,secondary,no,0,yes,no,no
590,640,35,admin.,married,secondary,no,69,yes,yes,no
591,10133,60,retired,married,primary,no,6307,yes,no,no
592,13636,47,self-employed,married,secondary,no,424,no,yes,no
593,8827,29,admin.,married,secondary,no,1634,yes,no,no
594,428,54,blue-collar,married,primary,no,2102,yes,no,no
595,39744,25,technician,married,secondary,no,517,no,no,no
596,20957,54,services,married,secondary,no,869,no,no,no
597,447,39,technician,single,unknown,no,45248,yes,no,yes
598,16826,59,blue-collar,married,secondary,no,0,no,no,no
599,15663,44,blue-collar,married,secondary,no,0,yes,no,no
600,13890,32,technician,married,secondary,no,0,yes,yes,no
601,3282,54,blue-collar,married,primary,no,950,yes,no,no
602,15399,34,blue-collar,married,tertiary,no,631,yes,no,no
603,19299,53,blue-collar,married,primary,no,1138,yes,no,no
604,24510,55,retired,married,secondary,no,1504,yes,yes,yes
605,28655,39,management,single,tertiary,no,313,no,yes,no
606,36324,37,admin.,divorced,secondary,no,246,yes,no,no
607,24380,52,technician,single,secondary,no,1262,no,yes,no
608,7976,50,management,married,tertiary,no,332,yes,no,no
609,9048,52,housemaid,married,secondary,no,14363,no,no,no
610,7411,45,admin.,married,secondary,no,142,yes,yes,no
611,12192,26,technician,single,secondary,no,1275,yes,no,no
612,34293,35,services,married,secondary,no,17,yes,no,no
613,37950,28,student,single,secondary,no,1377,yes,no,yes
614,25421,45,blue-collar,married,secondary,no,17,yes,no,no
615,1296,46,services,married,secondary,no,2019,yes,no,no
616,2950,53,management,married,tertiary,no,193,no,no,no
617,15711,44,technician,divorced,secondary,no,316,yes,no,no
618,29844,39,management,divorced,tertiary,no,-980,yes,no,no
619,14956,36,blue-collar,divorced,secondary,no,1305,yes,no,no
620,20688,33,management,divorced,tertiary,no,2695,yes,no,no
621,28561,29,management,single,tertiary,no,536,no,no,no
622,8184,43,admin.,married,secondary,no,6220,yes,no,no
623,34911,29,unemployed,single,tertiary,no,7,no,no,no
624,10612,41,admin.,married,tertiary,no,1287,no,no,no
625,2459,50,blue-collar,married,secondary,no,160,yes,no,no
626,16205,54,self-employed,married,secondary,no,9,yes,no,no
627,40352,23,student,single,secondary,no,1021,no,no,no
628,1470,43,services,single,unknown,no,193,yes,no,no
629,19141,57,admin.,married,primary,no,286,no,no,no
630,2235,27,management,single,tertiary,no,2420,yes,no,no
631,12444,59,retired,married,secondary,yes,49,no,yes,no
632,1610,34,management,single,tertiary,no,1891,yes,no,no
633,20052,47,admin.,married,secondary,no,73,no,no,no
634,11406,37,entrepreneur,married,tertiary,no,678,no,yes,no
635,31999,28,blue-collar,married,secondary,no,631,yes,no,no
636,390,58,blue-collar,divorced,unknown,no,29,yes,no,no
637,8936,39,blue-collar,married,primary,no,0,yes,no,no
638,12383,55,retired,single,primary,no,700,no,yes,no
639,29222,61,housemaid,single,unknown,no,893,no,no,no
640,14137,58,housemaid,divorced,primary,no,0,no,no,no
641,29457,35,services,married,secondary,no,1659,yes,no,no
642,14979,58,retired,married,primary,no,91,no,yes,no
643,11380,46,management,single,unknown,no,312,yes,no,no
644,36767,31,blue-collar,married,secondary,no,1908,no,no,no
645,21994,30,technician,divorced,secondary,no,2403,no,no,no
646,9098,59,housemaid,married,primary,no,495,no,no,no
647,35779,58,management,married,tertiary,no,541,yes,no,no
648,11283,49,technician,married,unknown,no,1355,yes,no,no
649,23679,32,technician,single,tertiary,no,723,no,no,no
650,7858,32,management,single,tertiary,no,127,yes,no,no
651,42567,27,services,single,secondary,no,1347,no,no,yes
652,19391,32,management,single,tertiary,no,6359,no,no,no
653,21144,33,housemaid,married,secondary,no,8,yes,no,no
654,22682,33,technician,single,secondary,no,161,no,no,no
655,37698,29,blue-collar,single,unknown,no,913,yes,no,no
656,19171,38,management,married,tertiary,no,950,no,no,no
657,22246,33,technician,divorced,secondary,no,557,yes,no,no
658,4124,57,management,married,tertiary,no,5431,yes,no,no
659,5722,48,management,single,tertiary,no,145,yes,no,no
660,40720,44,admin.,single,secondary,no,1534,no,no,yes
661,43415,34,admin.,divorced,secondary,no,961,no,no,no
662,39115,36,services,single,secondary,no,165,yes,no,no
663,35708,51,admin.,divorced,secondary,no,74,yes,no,no
664,6590,53,blue-collar,divorced,unknown,no,-473,yes,no,no
665,27582,33,blue-collar,divorced,secondary,no,744,yes,no,no
666,27257,41,self-employed,married,secondary,no,13489,no,no,no
667,4821,39,blue-collar,divorced,unknown,no,528,yes,no,no
668,23673,41,technician,married,secondary,no,1788,no,no,no
669,30880,58,unemployed,divorced,secondary,no,729,no,yes,no
670,18728,59,admin.,married,secondary,no,4196,no,no,no
671,36105,34,technician,married,secondary,no,1075,yes,no,no
672,18270,43,admin.,married,secondary,no,1996,no,yes,no
673,34433,35,technician,single,tertiary,no,174,yes,no,no
674,18518,47,management,married,secondary,no,1077,no,no,no
675,27026,35,self-employed,married,primary,no,2086,yes,no,no
676,39420,32,services,single,secondary,no,3993,no,no,yes
677,10386,40,technician,married,secondary,no,8379,no,no,no
678,34205,20,student,married,unknown,no,292,no,no,no
679,12587,30,entrepreneur,married,tertiary,no,-130,yes,yes,no
680,7591,38,technician,married,secondary,no,226,yes,no,yes
681,35169,32,technician,married,secondary,no,169,yes,no,no
682,44859,31,housemaid,married,secondary,no,243,yes,no,yes
683,14020,30,admin.,single,tertiary,no,5,no,yes,no
684,22232,47,management,single,tertiary,no,440,no,no,no
685,40776,55,admin.,divorced,secondary,no,1693,no,no,no
686,29606,38,services,married,tertiary,no,1324,yes,no,no
687,40803,20,student,single,secondary,no,130,no,no,no
688,14946,32,admin.,single,secondary,no,116,no,yes,no
689,9616,38,blue-collar,single,secondary,no,-56,yes,yes,no
690,10878,38,blue-collar,married,primary,no,246,no,no,no
691,44628,33,admin.,married,secondary,no,394,yes,no,no
692,35477,27,student,single,secondary,no,8366,no,no,no
693,42106,32,management,single,tertiary,no,9317,no,no,no
694,38702,34,technician,married,tertiary,no,11752,yes,no,no
695,20682,30,management,single,tertiary,no,4210,no,no,yes
696,14216,30,services,married,secondary,no,4,yes,no,no
697,21599,40,management,married,tertiary,no,254,no,no,no
698,32476,44,self-employed,single,secondary,no,125,yes,no,no
699,36698,30,blue-collar,married,secondary,no,-529,yes,no,no
700,42722,63,retired,married,secondary,no,2716,no,no,no
701,36605,50,unemployed,married,primary,no,289,yes,no,no
702,7286,28,technician,single,secondary,no,1,yes,no,no
703,38872,33,entrepreneur,married,tertiary,no,964,yes,no,no
704,23645,48,blue-collar,married,unknown,no,2499,no,no,no
705,9335,41,services,married,secondary,no,-140,no,yes,no
706,30497,33,technician,married,secondary,no,14850,yes,no,no
707,6764,26,blue-collar,single,primary,no,230,yes,no,no
708,34064,25,management,single,tertiary,no,219,no,no,yes
709,13050,55,management,married,tertiary,no,979,no,yes,no
710,8222,41,technician,married,secondary,no,0,no,no,no
711,26025,56,technician,single,secondary,no,751,yes,no,no
712,32892,30,services,single,secondary,no,732,yes,no,no
713,36692,33,management,married,tertiary,no,335,no,no,no
714,15544,31,services,married,secondary,no,-163,yes,no,no
715,30099,27,blue-collar,married,secondary,no,1600,yes,no,no
716,39656,41,self-employed,single,tertiary,no,1081,no,no,yes
717,42495,87,retired,married,secondary,no,433,no,no,no
718,44409,30,services,single,tertiary,no,1788,no,no,yes
719,25474,42,technician,married,secondary,no,-556,yes,no,no
720,34550,23,technician,single,secondary,no,632,yes,no,no
721,29577,31,technician,single,tertiary,no,1214,no,no,no
722,2005,23,management,single,unknown,no,375,yes,no,no
723,26649,48,management,married,unknown,no,7861,no,no,no
724,521,46,management,single,unknown,no,1527,yes,no,no
725,29387,52,services,married,secondary,no,820,yes,no,no
726,29247,29,blue-collar,married,secondary,no,1074,no,no,no
727,35713,35,blue-collar,married,secondary,no,156,yes,no,no
728,25935,33,admin.,married,unknown,no,2780,no,no,yes
729,30608,35,admin.,divorced,secondary,no,627,yes,no,no
730,43267,70,retired,married,unknown,no,647,no,no,no
731,1818,50,services,married,tertiary,no,218,yes,no,no
732,18349,51,entrepreneur,married,unknown,no,3404,no,no,no
733,41814,30,admin.,married,secondary,no,0,no,no,no
734,18105,58,management,married,tertiary,no,591,yes,no,no
735,30175,46,management,married,tertiary,no,-191,yes,no,no
736,17784,47,management,married,tertiary,no,2889,no,no,no
737,34936,45,technician,married,secondary,no,115,yes,no,no
738,40269,55,blue-collar,married,secondary,no,4577,no,no,no
739,14831,28,admin.,married,secondary,yes,105,no,no,no
740,35306,31,blue-collar,single,secondary,no,1882,no,no,no
741,37742,60,blue-collar,married,secondary,no,1407,yes,no,no
742,40272,28,services,single,secondary,no,102,no,no,no
743,26752,47,management,divorced,tertiary,no,140,no,yes,no
744,14025,59,management,married,tertiary,no,0,yes,no,no
745,10679,45,management,married,tertiary,no,203,no,no,no
746,27100,56,services,married,secondary,no,22196,yes,no,no
747,912,32,admin.,single,secondary,no,64,yes,no,no
748,20929,36,management,married,tertiary,no,396,no,no,no
749,15360,29,entrepreneur,married,primary,no,519,yes,no,no
750,40853,66,entrepreneur,married,primary,no,0,no,no,no
751,37291,45,management,divorced,tertiary,yes,-946,yes,no,no
752,42672,64,housemaid,married,primary,no,768,no,no,yes
753,16736,30,management,single,secondary,yes,-985,no,no,no
754,19558,38,management,single,tertiary,no,470,no,no,no
755,5910,48,management,divorced,tertiary,no,1492,yes,no,no
756,27121,31,management,single,tertiary,no,528,no,yes,no
757,34955,25,services,single,secondary,no,-121,yes,no,no
758,41922,33,management,single,tertiary,no,6807,no,no,yes
759,34185,37,management,single,tertiary,no,3141,no,no,yes
760,38617,43,technician,single,secondary,no,-266,yes,yes,no
761,32887,60,retired,divorced,tertiary,no,381,yes,no,no
762,39974,52,management,divorced,tertiary,no,2104,no,no,yes
763,5401,54,technician,married,secondary,no,7252,no,no,no
764,9457,35,unknown,married,unknown,no,0,no,no,no
765,44933,71,retired,married,secondary,no,1696,no,no,yes
766,25729,58,blue-collar,divorced,primary,no,8218,yes,no,no
767,25165,41,self-employed,married,tertiary,no,6000,yes,no,no
768,36023,36,blue-collar,single,secondary,no,661,yes,no,no
769,12204,54,unknown,married,unknown,no,2508,no,no,no
770,15623,37,admin.,divorced,tertiary,no,-65,no,no,no
771,42808,26,admin.,single,secondary,no,338,no,no,no
